emotion,tweet_unicode_emojis
4,Alex Davies replied to me on Myspace  And the sun is out  Ahhhh good times >< U+1F606
4,haha. Thanks U+1F606 Order it online!
4," Silly you  haha.. yes, i have to say i agree with her.... he is a bit of something U+1F606 lol xo"
4," More, much more:    U+1F606 and I love this one:  "
4,when i get home. its not long tho and you cant see much cause she didnt zoom in until the end  haha silly jen AlyssaLynnU+2764 U+FE0F
4,"Using lassekongo83's new visual style for U+1F61D, its approach matches my current bright dark mood (yeah, paradoxical.)  "
4,OMG BB was too much!!! Hahaha U+1F61D Yay fo fam jam gonna hit the movies with my dad and my sis tonight!
4,lmao U+1F606 suree ya did  yup I cant wait either...ugh i wish we lived in Iowa u only have to be 16 and ur legal -_-
4," Haha, yeah, me either, I used to play a bit of bass, but I'm crap at it U+1F606 I play acoustic and electric guitar, you? "
4,cocoa pebbles at midnight. U+1F606
4,:O  thankk you!! yoou have a pretty nice dang hair yourself!!  i love yourr hellokitty necklace! U+1F606 :O -steals itt!
4,i love David Archuleta U+1F606. i reaaallly want to see him in concert.
4," Aw, sorry. D: Try closing you're eyes and count backwards. U+1F606 Nothing, just watching random YouTube vids... "
4,OKaay.. Thanks.. let's write in English now U+1F606 How are you?? How's the weather at your town??
4,Hi  nice to meet you U+1F606
4,Goodnight= Gute Nacht in German  ThAnk You buena noche?? is that right in spanidh?? U+1F606
4,i did!1  I put it up on youtube U+1F606 U+1F606
4,aww maaan..i feel  so stupid U+1F606 you know what? i hate miley cyrus! HAVE YOU SEEN HER LAST MESSAGE????
4,i was going to ask why but i read your rep to sharm already haha!  baka magalit si lu U+1F633 have i told you i'm afraid of her?)
4,hi. im at v's U+1F606 sitting in her bed and chatting with her
4,Pllbbtt.. Watched LOTMS and TBPID aaaallll day today U+1F60E  Arrgghh. it makes me more anxious for the new album >.<
4,Awake :oU+1F62EU+1F62E good mourning to all my twitter friends
4,oh man you hardass  U+1F63A
4," it'll mean putting M&ampU+1F609 off some more. unless you finish that before June 21st. as of today, that'd be 40pgs/day... possible "
4,out to dinner with mary and ani  18 days til ATL againU+2764 U+FE0F
4,": I saw you, your mom and your brother on the show very often  One time you just looked direct in the camera xDD sooo long U+1F606"
4,I CUT MY HAIR!!! LIKE CHOPPED IT OFF!!  its so weird...me head is so much lighter haha U+1F606
4,I am off to eat lunch!  Pizza today hahahaha Fattyboy.. F-F-F-attyboy U+1F606
4," hy kris! my friend mikee is a big fan of yours  infact, when you won amidoL, i thought our roof was to collapse U+1F606"
4,hey Debby u rock i love how u act!!!! i love u so much!!!!!!!!!!   xoxo sophieU+2764 U+FE0F
4,his hair sucks!  not so taylors <3U+2764 U+FE0FU+2764 U+FE0F
4," I chose Taylor Swift, because I think Miley's more famous ( a little bit U+1F606) so there's more people who'll vote for her "
4,hmmmm..What are you doing?...im singing a very awesome song  and ima go see a movie called...TERMINATOR SALVATION!!!!!!! OH YEA! BITCH! U+1F606
4,ahhhhhhh damn i need the lyrics U+1F606 weee me voi a MEX el 18  vas???? U+1F606
4,aw.  Tell her I said hi! Or I could text her... U+1F606
4," actually my other PSN ID is GUNSnSPEEDO U+1F633 and oh, your welcome "
4," Awesome bed!  Aww, taking your posters down only for a while till you finish decorating  I hate taking mine down too U+1F606"
4,Is excited that Amazon is shipping my Kindle U+1F629  woo hoooo!!!
4,It's sooo sunny yayy  I better be able to find my sunglasses @.. ! U+1F606.
4,AWW DONT CRY MILEY! PS: GOOD LUCK AT THE MTV AWARDSU+2764 U+FE0F  i voted for you!
4,it makes me happy that he eats hi-chewsU+2764 U+FE0F haha  ..I wonder how many times a day he brushes his teeth....
4,aw i slept till 2 oÂ´clock U+1F606 iÂ´m still tired  --> chatting with friends
4,someone FINALLY reviewed  -happy again- goood!  RETTE MICH IS STUCK IN MY HEAD!! U+1F606
4,&quot;You need a certificate that you are a human being and not an alien.&quot;  hahahaha U+1F606 amazing stuff!  YUP sure I am alien ;P
4," lol...i can`t tell u,coz u`re going to laught about it! lol U+1F606 n besides it`s all good now...haha,it was smth. really stupid. "
4,hi Tom do you know you have 3 step-sisters  me   and  U+1F606 ask your mom about that LOL what do you think? U+1F606
4,"good day today, was roasting, but the school expect us to come in full uniform?! :OU+1F62EU+1F62E no way in hell, too warm, love it  loveyouguys xxx"
4," Pink cupcakes  U+1F606 i'll send you a pic later, im not in my house "
4,lol haha dbsk is aweomeee!! we should totally spam about them lol  who doesn't <3 my background?? U+1F606 dbsk fighting!
4,"Magicccc. Yeahhhh.  Now, I have to write a paper about Millard Fillmore, whoever the fuck that is. U+1F633"
4,Yay! Last night was super fun  I love my friendsU+2764 U+FE0F
4,sleeeep timeU+2764 U+FE0F parasailing and jet-skiing tomorrow? hopefully  night!
4,WANTS TO FOLLOW ME :OU+1F62EU+1F62EU+1F62EU+1F62EU+1F62E not happy about that at all
4,rawr  i have a crush U+1F606
4,same. let me know.  i'll pay you as soon as you buy them. U+1F606 exciteddddd! who else would be joining us?
4,damnnn .. U+1F606 great song....
4,i agreeee! June 16 and August 19U+2764 U+FE0F
4," ahh right, im not really shocked tbh U+1F606 i'm so glad diversity won!  haha."
4,"  Happy birthday our dear catcher Andy!  Another year and you'll 30, w00t! U+1F606 *got kicked*"
4," I'll post a pic when i find my camera U+1F60E haha, i'll try to find it today. by i'll let ya know when i post that anyways "
4," U+1F606 hmm, maybe. playing with ardy's balloons. "
4,Got the 1st practice for drama in this group  its fun!! and they are sooo friendly U+1F606
4,Haha a hippo U+1F606 will wait for you
4,Mysterious new SuperDock U+1F633 Charges within 1min
4,i'd watch it lol U+1F606 it would probably be better then alot of movies they actually make nowadays  #MCRchat
4,ladida gonna leave soon  piano&amp;bookreading. also the fireplace is going &amp; no-one's there &amp; my dad is sorta sad bout it U+1F606
4,"Today, i will color my hair.  yes i do. U+1F606 #chesterday"
4,I'd argue that both rules reply to geeks  and to myself U+1F633
4,"Likes: Defying gravity  stealing calculators , Lee , lucky charms , Summer Mommys new job ! Ah. Dislikes: none   23daysU+2764 U+FE0F"
4,&quot;Destiny does what she wants&quot; aka Girls do what they want//The MaineU+2764 U+FE0F
4,I can't wait for this day to come (aa) U+1F606. Haaan tk u so so much :$ <3 I can't wait to read it  It's gonna be awesome
4,maybe thats the best decision..maybe hell get an heartattack..or coma..noo..dream becoming nightmare..argh...U+1F606 haha
4,Manohara so beauty like..someone  i mean me U+1F606
4,U+1F606 I could see from ur dp hehe. Shotoshi is cute too
4,mtv movie awards tomarrrrow  I'll be hanging out at City Walk with AlyssssaU+2764 U+FE0F
4," &quot;...In repentance and rest is your salvation, in quietness and trust is your strength...&quot; ~Isaiah 30U+1F63A "
4," Yeh i know. I hope it'll be great  &amp; remembeeeer: USA = GREAT, BAC = NOT GREAT U+1F606"
4,Ugh sooo tired U+1F633 I just wanna nap! And I will  I went to sleep at like 2:00 last night...grrr
4," - cool  i think we walked everywhere while i was there, lol...we were SOLID tourists U+1F606"
4,good morning!  subway breakfast. U+1F606
4,"hoooowever yesterday I spent a great evening with you guys  singing panic at the disco songs...drinking gin lemon, I had fun U+1F606"
4,picture:  video:   My twitter whoring ways made it difficult to find U+1F606
4,Sorry nessa. I love you. <3 Jerry left it. HAHA U+1F606 bed  <3 ;o
4,"  Nope, no tantrums. Wasn't in my R&ampU+1F609  - just the good qualities "
4," I have finally seen Clerks, from beginning to end and no TV swear-word editing (poor Jay! U+1F606). I feel somehow fulfilled."
4," Can u follow me please U+1F60E, I â¥ ERICA!!!she rocks, she`s the best actress.  "
4,I have a vaio and they work just fineee.  but dells are nicee too. GEEK TALK U+1F60E
4,Relaxing with L&ampU+1F609! Hope everyone has a fun and safe Saturday night. Movie night tonight...
4,"I agree with you, Liz.  It's impossible. U+1F606 &quot;All American Rejects&quot; are so good too. But the JoBros're the best... "
4,Going to my cousin's house. The babies are there  i miss themU+2764 U+FE0F
4,bored. will cook carbonara later for my cousin  gift ko! U+1F606 HAHA!
4,i have the swine flu  just kidding U+1F606
4,"found out that reading thoughts on anger is good therapyU+1F62E so ok, I won't be angry w/ u anymore, fool "
4,Fuuun day with Nicole  we ate hella' lot; esp. sweets omg . i'm fuuuull (: nice day ... but at the same time it was weeeiiiirrrd U+1F606
4,- OhMyGosh U+1F606 nice photo
4,Got my new netbook!  Promptly uninstalled U+1F61D and loaded Ubuntu -- Loving it so far!
4," sunny-side up!   btw i already told Vanessa, but I'm seeing  today!! i said i would record her laugh U+1F606"
4,Watching the laker game with my favoriteU+2764 U+FE0F
4,night! im so tiredddU+2764 U+FE0F beach tomorrow
4,I might be getting JJ's Shammy  Btw i'm transfering and am in one of the top raiding guilds U+1F606
4,it is soo sunnyU+1F62E
4,Why does  make me smile when i dont want to? >.<        .  0_o          . U+1F633.          =/
4,shleeepy ! eat breakfast &amp; cuddle my baby kitten luccianoU+2764 U+FE0F then spend time with my bezzfran   License in 5 days !
4,have fun at vegas tonight!..i miss u!  pattyU+2764 U+FE0F
4,uh-oh she's hyper... U+1F606 I loved MLD last night awwww what a great start
4,i be with paiiige!  I LOVE CODY!  bestfriendU+2764 U+FE0F
4,My #2000 tweet... Should I feel proud of me! U+1F606 hahaha
4,Maybe the same coin got bored and went on a long arduous quest to see what the world looks like? U+1F606
4,I love when I sleep  ... U+1F61D I still need to blow dry my hair. Not excited.
4,One of the guys is surprised that a 1hr 40min flight serves ONLY sandwiches U+1F606 wants to speak to someone
4,hey everyone! i'm in a good mood today U+1F606 probibly i'm not in my crap hole of a school!!!
4,"going to laynuhs house to do her hair for her graduationU+2764 U+FE0F  then going with itzel to go look for a job, hopefully i can take my car :T"
4," no, the best band ever was the Beatles... they rocked and are still so big today.  old schools rules. U+1F606"
4,"ok, I'm in Tumbo! and my internet works!! YEY  haven't done much today, when I came here we started cleaning right away U+1F606"
4,OMG @ what rev run just put U+1F606 gooood times!
4," you'll probably leave before i wake up, good luck!  lol U+1F606"
4,The ThatchedHouse  www.thatched-live.co.uk/ looks like fun. U+1F606  THX for following us
4,now makiing videos and taking pictures !  byeeeeeU+2764 U+FE0F
4,Ha i'm singing M.I.A. And he's singing the sound of music  amazingU+2764 U+FE0F I love this kiddo
4,hells to the yeah U+1F606. well you can get one of cereals that just get soggy in the milk and eat that.
4," it's me.  oh, yes, i've been kinda good girl 17 years ago... U+1F606"
4,hey carly! U+1F606 my names carly too! great new youtube video! i LOVE your new haircut
4,: This is awesome.   I'm glad Eric gets the help he needs.  If only we could do this for everyone...  Hi to Mariqueen! U+1F63A
4,"... lifes hard, people change but do ya thing...      ii love your vid's on youtube. U+1F63A"
4,today there will be heavy showers all across the west midland  and we can summerise that dad its not a good day for fishing! lol U+1F606
4," ah, -shrug- oh well I guess U+1F606 I'll just be glad to see Cam and the trailer "
4,Would love to go to game with you wearing purple boots. IU+2764 U+FE0F Lakers!
4,hahahaha reggaeton U+1F606 shake that ass! eso te servira  xDDDD
4," Im sure it will  actually, Its gonna be OUR year U+1F590 U+FE0F"
4,yea i kno! me 2! im in LOVE with twitter U+1F606 all my friends think twitter suxx lol its fun to talk to new people and stuff
4,Omgg U+1F633 did u know i am bored =\ well you know now   x
4,LOL actually I still am U+1F606 I WANT TO WATCH UP!
4,toast with pasto its sooooooo good  yyyami U+1F606
4,It went well... It was easyy  weeeee U+1F606
4,ah. Nice tidy room.  Just how I like it best! U+1F606
4," haha yeah, make a rockier version of it  I wanna do ALPHAdog and Thriller too. Maybe some TBS or Blink for Adam U+1F606"
4,oOo is disney U+1F606 having a static stock marathon ? ii believe they are . im such a big kid
4,My mother bought me Pocky  I think she has this evil plan of making me get fat. U+1F606
4," YAY!  I cannot help it U+1F606 aaww, that's great! my mom doesn't do that! "
4,Going out today  I got the urge for more ink! Chillin with the girlsU+2764 U+FE0F
4," good to know  The demo is such a tease, it only takes you to the first boss. I want the whole thing! U+1F606"
4,"don. now looking for lake isle of innisfree. yep, LAKE  U+1F606"
4,lol U+1F606 verrry different! lol i just noticed that i was your friend on youtube! lol
4,Anthropology  Our prof looks like Ramon Bautista U+1F606
4,Glad you can still see.  U+1F633 ^_~
4,"give me your heart, give me your soulU+2764 U+FE0F I will give you the world and in return both of my heart, my soul...my everything "
4," Zomg YAY! Thank you so much!  I hope it comes after finals are over, since I know I will read it as soon as I get it. U+1F606"
4,i'm eatin' my lunch  brb hunZ U+1F63A
4,just eating U+1F606 and listening to music .. have fun by reading twilight
4,231 views for youtube playlist 2U+2764 U+FE0F   U+1F606
4,Rosenbaum... Tom Welling...Christian Bale...   Jensen and Jared! hey the more the merrier! U+1F606
4,ah you are so fast  where do we meet?? U+1F606
4,"plan of today: go out with my friends,shopping U+1F606, and then mcDonald "
4," I can stream too, rarely do though U+1F606 Aww lol, I'm sure you have something "
4,i didnt know U+1F61D could shut down at a scheduled time
4,ahah you didntt see? :o HE DANCED TO SiNGLEE LADiiEEES U+1F606 with heels &amp;the same dress beyonce wore ahahahhaah
4," Greece!! U+1F633 lucky son of a gun! i bet you're grinning ear to ear now, aren't you? "
4,beautiful day  shame im inside U+1F606
4,can't wait to see  's eyebrows *cough* I mean hair  ILY hun U+1F606
4,lololololz. Nanagi x Yume moments in Momo chap. 9 makes me smile U+1F606 And distracted from things...
4," Oh, hellyes! U+1F606 I spent 3 days straight just full on downloading custom content...I think that was the best part, haha "
4,"is back from an AWESOME day  Woooot! Boat party! Me,The Blondie and The handsome Boyfriends of the Blondie U+1F606"
4,#favmoviequote &quot;Ain't nobody's business but ours&quot; - Brokeback Mountain  my GOD i love that movie! heath ledger is amazingU+2764 U+FE0F
4,oooh icic  thanksU+2764 U+FE0F
4," huh? Oh, it's a scheme about how to make my mom THINK I'm paying her back for all these purchases  Not exciting U+1F61D"
4,Thx  when is your birthday?? i think it would be a little bit heavy sending the cake to the usa U+1F606
4,i'm glad u enjoyed the song  my pleasure U+1F606 this is a kick ass song!
4," I love Toy Story! U+1F606 Well, part 2 sucked. Part 1 is the best. "
