emotion,tweet
4," ooooo, thank you!  very helpful.(sp?) hahaha when you do the (sp?) thing the spelling gizmo twitter thing  to u xD"
4,you will babe  I know it<3
4," wait, you're in NY? i'm officially jealous that you get to spend your birthday in NY! btw, i finished season 2&amp;3 of himym! "
4,nothing  just annoying someone! XD
4,I have a picture; I AM NOT JUST &quot;o_O&quot; anymore....also...I am officially addicted to Rhett and Link...thanks Em  *btw..that is not sarcasm*
4,i know!! isnt it great?!  ireallyloveyoumrpresident<3
4,pshh you say whatever u want  i say i am not xD iluuu
4,"At townsquare. So far saw danny, Tatiana, jannellynn, Kiran, isaac, PAULA<3, tiffany, uh.. That's it  paula cried! I missed her <3"
4," Now your updates aren't so meaningless, huh?  Now, who be you? xD;"
4,you need to pay more attention to your shifts xD lol jk :3 I love you!
4,Heck yea!!.....lmao..do it on Adam Lambert [ Gayness] XD....plz..will you??  - Your biggest fan Brooke
4,"OMG! , you make me laugh sooo hard  no idea why you never got a call back xD"
4,ur wininng Mr twitter Universe  u wr also nominated 4 Ms tiwtter World LOL but they took u out ): u had a got place XD vote Gio!
4,At my mommys house with ricky whore almost tu gay tu function<3  ha!
4,i lovee alan carrr xD    lmaoo andd svenjas mum ;) andd chris' although not as much
4,LOL! me too! XD it also helped that he was the mac guy in mac vs pc commercials
4,i love you Iphone<3 hahahah
4,HAHA!  thats Funny! xD Xxx LoveU<3 be not to tired! <3
4,home now . today was so amazing. watu was so great  now its bed time xD
4,"watching the hills marathon, and getting ready to watch the finale AND the myv movie awards YEAHH  XD"
4,"Oke let's get started firts cleaning room, making homework abd then cooking , playing guitar, reading book  i feel better now xD lol"
4,im so tired but i got so much done today and yesterday. im proud of myself  goodnight<3
4,Cold drinks. Not as nice as hot tea but still OK  This is one of simple things in life that spells out 'happiness' XD
4," lucky bizznitch with your followers, lmao. XD but i'm glad you had fun at the festival.  any news on lu's trip status? lol ilyt!"
4,gooorgeous. aww this made me smile. I wanna go to australia  the palm trees<3
4,night   i'm writing again XD
4,"Ahhh they were actually quite good  Lucky, that. xD"
4,its so awsome. im so excited for this album its gonna be amazing xD
4," Debs,tom replied too me yesterday,you have no idea how happy he has made me xD xD    LOL XX"
4,TTFN cyberworld. imma watch my sisters' AND mom's recital. wanna come? XD 8waves hotel. 3rd floor. 6pm - 8pm. byebye
4,Cornery bakery in downtown chicago with my gorgeous familia<3 then shopping shopping shopping shopping<3 gorgeous I miss lala
4,today is a very special day 4 me i feel great ... i feel soo happy  don't even know why!!! i think is God  xD
4,I thought it was say not express XD but eh ur verison!
4,happy birthday to sarah  sorry i stole your knife in home ec today xD
4,-_-Zzz o_O!  Re: no computer... I have an idea what *I* would do... GO INSANE! XS Pool is better option. Sunscreen!
4," Wow,that was deep  Battlefield is beautiful. .You're such an inspiration<3"
4,hi selena! i am huge fan  i hope you are doing well and i wish you all the best in life<3
4,Dev Patel as ZUKKO on Avatar the Movie? O_O *whistles* Sweet. And Jackson Rathbone as SOKKA... Hmmm.  I bet it'll be awesome!!
4,Alex Davies replied to me on Myspace  And the sun is out  Ahhhh good times >< xD
4,haha. Thanks xD Order it online!
4," Silly you  haha.. yes, i have to say i agree with her.... he is a bit of something xD lol xo"
4," More, much more:    xD and I love this one:  "
4,when i get home. its not long tho and you cant see much cause she didnt zoom in until the end  haha silly jen AlyssaLynn<3
4,"Using lassekongo83's new visual style for XP, its approach matches my current bright dark mood (yeah, paradoxical.)  "
4,OMG BB was too much!!! Hahaha XP Yay fo fam jam gonna hit the movies with my dad and my sis tonight!
4,lmao XD suree ya did  yup I cant wait either...ugh i wish we lived in Iowa u only have to be 16 and ur legal -_-
4," Haha, yeah, me either, I used to play a bit of bass, but I'm crap at it xD I play acoustic and electric guitar, you? "
4,cocoa pebbles at midnight. xD
4,:O  thankk you!! yoou have a pretty nice dang hair yourself!!  i love yourr hellokitty necklace! xD :O -steals itt!
4,i love David Archuleta xD. i reaaallly want to see him in concert.
4," Aw, sorry. D: Try closing you're eyes and count backwards. XD Nothing, just watching random YouTube vids... "
4,OKaay.. Thanks.. let's write in English now xD How are you?? How's the weather at your town??
4,Hi  nice to meet you XD
4,Goodnight= Gute Nacht in German  ThAnk You buena noche?? is that right in spanidh?? xD
4,i did!1  I put it up on youtube XD XD
4,aww maaan..i feel  so stupid xD you know what? i hate miley cyrus! HAVE YOU SEEN HER LAST MESSAGE????
4,i was going to ask why but i read your rep to sharm already haha!  baka magalit si lu O_O have i told you i'm afraid of her?)
4,hi. im at v's xD sitting in her bed and chatting with her
4,Pllbbtt.. Watched LOTMS and TBPID aaaallll day today 8D  Arrgghh. it makes me more anxious for the new album >.<
4,Awake :o:o:o good mourning to all my twitter friends
4,oh man you hardass  x3
4," it'll mean putting M&amp;D off some more. unless you finish that before June 21st. as of today, that'd be 40pgs/day... possible "
4,out to dinner with mary and ani  18 days til ATL again<3
4,": I saw you, your mom and your brother on the show very often  One time you just looked direct in the camera xDD sooo long xD"
4,I CUT MY HAIR!!! LIKE CHOPPED IT OFF!!  its so weird...me head is so much lighter haha XD
4,I am off to eat lunch!  Pizza today hahahaha Fattyboy.. F-F-F-attyboy xD
4," hy kris! my friend mikee is a big fan of yours  infact, when you won amidoL, i thought our roof was to collapse XD"
4,hey Debby u rock i love how u act!!!! i love u so much!!!!!!!!!!   xoxo sophie<3
4,his hair sucks!  not so taylors <3<3<3
4," I chose Taylor Swift, because I think Miley's more famous ( a little bit XD) so there's more people who'll vote for her "
4,hmmmm..What are you doing?...im singing a very awesome song  and ima go see a movie called...TERMINATOR SALVATION!!!!!!! OH YEA! BITCH! xD
4,ahhhhhhh damn i need the lyrics xD weee me voi a MEX el 18  vas???? xD
4,aw.  Tell her I said hi! Or I could text her... XD
4," actually my other PSN ID is GUNSnSPEEDO O_o and oh, your welcome "
4," Awesome bed!  Aww, taking your posters down only for a while till you finish decorating  I hate taking mine down too XD"
4,Is excited that Amazon is shipping my Kindle DX  woo hoooo!!!
4,It's sooo sunny yayy  I better be able to find my sunglasses @.. ! xD.
4,AWW DONT CRY MILEY! PS: GOOD LUCK AT THE MTV AWARDS<3  i voted for you!
4,it makes me happy that he eats hi-chews<3 haha  ..I wonder how many times a day he brushes his teeth....
4,aw i slept till 2 oÂ´clock xD iÂ´m still tired  --> chatting with friends
4,someone FINALLY reviewed  -happy again- goood!  RETTE MICH IS STUCK IN MY HEAD!! XD
4,&quot;You need a certificate that you are a human being and not an alien.&quot;  hahahaha XD amazing stuff!  YUP sure I am alien ;P
4," lol...i can`t tell u,coz u`re going to laught about it! lol XD n besides it`s all good now...haha,it was smth. really stupid. "
4,hi Tom do you know you have 3 step-sisters  me   and  XD ask your mom about that LOL what do you think? XD
4,"good day today, was roasting, but the school expect us to come in full uniform?! :O:O:O no way in hell, too warm, love it  loveyouguys xxx"
4," Pink cupcakes  XD i'll send you a pic later, im not in my house "
4,lol haha dbsk is aweomeee!! we should totally spam about them lol  who doesn't <3 my background?? xD dbsk fighting!
4,"Magicccc. Yeahhhh.  Now, I have to write a paper about Millard Fillmore, whoever the fuck that is. o_O"
4,Yay! Last night was super fun  I love my friends<3
4,sleeeep time<3 parasailing and jet-skiing tomorrow? hopefully  night!
4,WANTS TO FOLLOW ME :O:O:O:O:O:O not happy about that at all
4,rawr  i have a crush xD
4,same. let me know.  i'll pay you as soon as you buy them. xD exciteddddd! who else would be joining us?
4,damnnn .. XD great song....
4,i agreeee! June 16 and August 19<3
4," ahh right, im not really shocked tbh xD i'm so glad diversity won!  haha."
4,"  Happy birthday our dear catcher Andy!  Another year and you'll 30, w00t! XD *got kicked*"
4," I'll post a pic when i find my camera 8D haha, i'll try to find it today. by i'll let ya know when i post that anyways "
4," xD hmm, maybe. playing with ardy's balloons. "
4,Got the 1st practice for drama in this group  its fun!! and they are sooo friendly xD
4,Haha a hippo xD will wait for you
4,Mysterious new SuperDock o_o Charges within 1min
4,i'd watch it lol XD it would probably be better then alot of movies they actually make nowadays  #MCRchat
4,ladida gonna leave soon  piano&amp;bookreading. also the fireplace is going &amp; no-one's there &amp; my dad is sorta sad bout it XD
4,"Today, i will color my hair.  yes i do. XD #chesterday"
4,I'd argue that both rules reply to geeks  and to myself o_O
4,"Likes: Defying gravity  stealing calculators , Lee , lucky charms , Summer Mommys new job ! Ah. Dislikes: none   23days<3"
4,&quot;Destiny does what she wants&quot; aka Girls do what they want//The Maine<3
4,I can't wait for this day to come (aa) xD. Haaan tk u so so much :$ <3 I can't wait to read it  It's gonna be awesome
4,maybe thats the best decision..maybe hell get an heartattack..or coma..noo..dream becoming nightmare..argh...xD haha
4,Manohara so beauty like..someone  i mean me xD
4,XD I could see from ur dp hehe. Shotoshi is cute too
4,mtv movie awards tomarrrrow  I'll be hanging out at City Walk with Alyssssa<3
4," &quot;...In repentance and rest is your salvation, in quietness and trust is your strength...&quot; ~Isaiah 30:3 "
4," Yeh i know. I hope it'll be great  &amp; remembeeeer: USA = GREAT, BAC = NOT GREAT xD"
4,Ugh sooo tired O_o I just wanna nap! And I will  I went to sleep at like 2:00 last night...grrr
4," - cool  i think we walked everywhere while i was there, lol...we were SOLID tourists xD"
4,good morning!  subway breakfast. xD
4,"hoooowever yesterday I spent a great evening with you guys  singing panic at the disco songs...drinking gin lemon, I had fun XD"
4,picture:  video:   My twitter whoring ways made it difficult to find xD
4,Sorry nessa. I love you. <3 Jerry left it. HAHA xD bed  <3 ;o
4,"  Nope, no tantrums. Wasn't in my R&amp;D  - just the good qualities "
4," I have finally seen Clerks, from beginning to end and no TV swear-word editing (poor Jay! xD). I feel somehow fulfilled."
4," Can u follow me please 8D, I â¥ ERICA!!!she rocks, she`s the best actress.  "
4,I have a vaio and they work just fineee.  but dells are nicee too. GEEK TALK 8D
4,Relaxing with L&amp;D! Hope everyone has a fun and safe Saturday night. Movie night tonight...
4,"I agree with you, Liz.  It's impossible. xD &quot;All American Rejects&quot; are so good too. But the JoBros're the best... "
4,Going to my cousin's house. The babies are there  i miss them<3
4,bored. will cook carbonara later for my cousin  gift ko! XD HAHA!
4,i have the swine flu  just kidding xD
4,"found out that reading thoughts on anger is good therapy:0 so ok, I won't be angry w/ u anymore, fool "
4,Fuuun day with Nicole  we ate hella' lot; esp. sweets omg . i'm fuuuull (: nice day ... but at the same time it was weeeiiiirrrd xD
4,- OhMyGosh xD nice photo
4,Got my new netbook!  Promptly uninstalled XP and loaded Ubuntu -- Loving it so far!
4," sunny-side up!   btw i already told Vanessa, but I'm seeing  today!! i said i would record her laugh XD"
4,Watching the laker game with my favorite<3
4,night! im so tireddd<3 beach tomorrow
4,I might be getting JJ's Shammy  Btw i'm transfering and am in one of the top raiding guilds xD
4,it is soo sunny:O
4,Why does  make me smile when i dont want to? >.<        .  0_o          . o_o.          =/
4,shleeepy ! eat breakfast &amp; cuddle my baby kitten lucciano<3 then spend time with my bezzfran   License in 5 days !
4,have fun at vegas tonight!..i miss u!  patty<3
4,uh-oh she's hyper... XD I loved MLD last night awwww what a great start
4,i be with paiiige!  I LOVE CODY!  bestfriend<3
4,My #2000 tweet... Should I feel proud of me! xD hahaha
4,Maybe the same coin got bored and went on a long arduous quest to see what the world looks like? XD
4,I love when I sleep  ... XP I still need to blow dry my hair. Not excited.
4,One of the guys is surprised that a 1hr 40min flight serves ONLY sandwiches xD wants to speak to someone
4,hey everyone! i'm in a good mood today xD probibly i'm not in my crap hole of a school!!!
4,"going to laynuhs house to do her hair for her graduation<3  then going with itzel to go look for a job, hopefully i can take my car :T"
4," no, the best band ever was the Beatles... they rocked and are still so big today.  old schools rules. xD"
4,"ok, I'm in Tumbo! and my internet works!! YEY  haven't done much today, when I came here we started cleaning right away xD"
4,OMG @ what rev run just put xD gooood times!
4," you'll probably leave before i wake up, good luck!  lol XD"
4,The ThatchedHouse  www.thatched-live.co.uk/ looks like fun. xD  THX for following us
4,now makiing videos and taking pictures !  byeeeee<3
4,Ha i'm singing M.I.A. And he's singing the sound of music  amazing<3 I love this kiddo
4,hells to the yeah XD. well you can get one of cereals that just get soggy in the milk and eat that.
4," it's me.  oh, yes, i've been kinda good girl 17 years ago... xD"
4,hey carly! XD my names carly too! great new youtube video! i LOVE your new haircut
4,: This is awesome.   I'm glad Eric gets the help he needs.  If only we could do this for everyone...  Hi to Mariqueen! x3
