emotion,tweet_no_emojis,emoticons
4," You have 3?  I saw an advert for it on the bus yesterday, EXCITING! I may not buy it, I wouldn't be out all summer.  xXxXx",😆
4,andiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii happy birthday (: hahaha yeah u r old  the best old drummer  kidding,😆
4,nope  i do love alice tho we are gonna get married,😆
4," Haha a spoon, masking tape and a ruler  You thought about the design lol Well done again Mondays arnt bad when you do vids ",😆
4,A-Kon was so fun!  Can't wait to wear my new skirt!!,😆
4," Scare the living daylights out of people, hombre.  Who says that? Scare the living daylights... ",😳
4,having a shower now.  (I dunno y I tweet that all the time. guess it's fun - omg we're all computer-addicted! ),😳
4,anne's grad partay  bringing the lifesized cutout of zac efron. he was our cross country mascot; we put inspirational post-its on him,😆
4,I think he was just keeping it to torture you. Best friends can be like that sometimes.  Glad you got it back though. Peace,❤️
4,At the library. Finally got McAfee installed. Graduation hours and 20 minutes away.,😺
4,"Leaving in one hour ! Cant get anymore excited then this  !!!!  .. FOG GO AWAY !, SERIOUSLY ! haha",😆
4,"Just finished my Twitter page, now I'm ganna start posting stuff on there  I'm in love with a beautiful girl  ",❤️
4,Loves her New Apartment,❤️
4,"Turned kerrang on and saw bono, also saw green day. Got a wee bit confused lol  warning on now ",😆
4,just picked up Escala's album and Funhouse by P!nk at Tesco        yes I saw you,😆
4,My boss is great!!! she's the best!!!... ... hahaha ... chocolate + coca cola =   me,😆
4,Warum willst du eine CD verbrennen?  ...CLEANING THE DAMN HOUSE.,😆
4,"&quotid you just kill a guy with an appetizer?&quot; &quot;I don't know, maybe.&quot;  Tihi.  Leverage FOR THE WIN!",😆
4,I've got a new I-Pod yayyyyyyyy  it's like the Paula's one! i  my i-pod i luuuuv my i-pod  haha,❤️
4,call selena!! she wants u to call her      love u ! u rock    loll,❤️
4,"had fun today at the movies, saw Night at the museum battle of the smithsonian  it was hilarious ",😆
4,Doing a translation from English to Spanish!  I'll see how it works!,😆
4,- I'd like to think the T&amp saved Unplugged at Shady Grove...,😉
4,Hmmm sitting outside Starbucks with this beautiful foggyness..and thinking about getting a drink,❤️
4,&quot'angelo â Spanish Joint&quot;...thx!  vi:RB â«,😉
4,ohh yyeaaahh  just figured out guitar solo in its a long way to the top  WOO,😆
4,Ha! I wish  LOL,😆
4," just realised youd chosen to follow this loser, i.e me  hullooo, im fay lautner ",😆
4,Ditto!  My fonts suddenly got bold and huge.,😆
4,Wake Up to Tokio Hotel!    (HQ!) Smile.,😆
4,with my baby boooo!  _lynnie,❤️
4,is txting ______ .. my son is asleep so I'm relaxing &amp;&amp; waiting for stace to come around with some dinner  .. ily stace xxoo,❤️
4,I loooovee Carl Fredricksen &amp; Russell Greaaat movie,❤️
4,hahahahaha yes  but at the moment im just putting off sleep -shrugs-,😆
4,"is on the phone with kyle, bed &amp; then kyle's house ",❤️
4,lmao  you're in a bit of a pickle  i can't save you either.. sorry haha  just take some panadol lmao,😆
4,same!  its really cool finding out about other cultures and traditions etcc.  where bouts are you from?,😆
4,xoxo !! yeahh  rocks my life!! I love your music and can i wait to listen the new album LVATT!!,😆
4,U aint a negative prick  u have your own opinion and speak your mind,😆
4,Tap Tap Revenge cracks me up  Sorry for all the excitement  I'm getting TTR Coldplay now D Must be fun (even if my arms hurt),😆
4,OMG!!!! makes a long time ....just finish school until next year,😆
4,haha  the powers finally back on! . . . annd i stayed up till midnite just waitinn for it,😆
4,I haven't been twittering for a long time  I kind of miss everyone here  So how is everybody?,😆
4,"Painting, listening to Paramore &amp; talking to Jared ",❤️
4,thats good  total.in.love,❤️
4,"yeha, just watched the full livechat again on youtube  Have you noticed how many times Nick said we are the best fans in teh world??? ",😺
4,why resist?  just do it!,😎
4,I LOVE THE MOVIE TAKEN ITS SO KICK ASPIRIN LITERALLY.,😆
4,"I'm here at my couz' house. There's no internet at home. Dang it!  BTW, how to vote for David Archie for Mr. Twitter Univewrse. Tell me ",😆
4,awh hi cj  your sister is so cute. and so are you. midnight romeo = my new favorite song,❤️
4,you hate him!  i dare you to go and see a show of his or buy his DVD and u would feel different! hes awesome!,😮
4,is watching Get the Clip at Viva.  Mark Medlock - Mamacita. -.-,😆
4,YAY I'll pack then  HAHAHA Really? I can imagineee [: I want an apartment   hahaha,😆
4," JaeJoong, Please read this!!  it's important! ^^ reply when you can~ Sarang Hae Yo  ",❤️
4,"hahahha  taking my laptop with me to the restroom and shitt, bahhaha you swearr! ",😆
4,"Studying for exams &amp; cleaning.  Then phone with Ele, then Aaron, to fill them in. ",😝
4,HELL YES Andy is in the TT!  He deserves to be!  #andyhurleyday,😆
4,Back from SM San Lazaro.  the place is kinda crowded. Especially NBS. Relaxing while tweeting right now.,😆
4,I THINK I SHOULD MAKE ONE SOON  just after I finish this long line of exams,😵
4,Hi Dwight!!,😳
4,with lauren! off to easton and galloway to see nick    let's hope we don't get shot. bahaha,😆
4,oh bad for you! but you should be ok..,😆
4,- Eep! Lizzy's back  Am I a little late on that?  Anyway! YAY! I love her hair~~~,😳
4,"my son has finally gone to sleep.. about to move him to his bed.. still txting ______,, also chatting to whitee &amp;&amp; shannon on msn ",❤️
4,uhm ! buying new shoes  but i can't find gud xhoes for me in dept.stores .. shoes in U.K. is one of a kind nd cooL  i luveet,😆
4," Well,that makes me feel closer to home  Thx,Lolo! ",😆
4,Rock 'N' Roll!. gotta love that - love Alisons Hair!!!!!(my littel cousins B-day today got to go soon  tweet tweeet! wOoHooo,❤️
4,"piggy darling, i LOVE you!!!!  i hope that you are happy and healthy each day!!  ",😆
4,"With every step you climb another mountain Every breath it's harder to believeeeeee (&quot;sing&quot;, hahaha i'm crazy ) sorry I love this song ",😆
4,Cant wait for to morrow  im gona have to pack . Were staying the night,😆
4,"&quot;name please&quot; &quotawson, Rose Dawson&quot; aweee sooo cute  i fcking love this movie!!! ",😆
4,"says gyah, XBox 360 is getting Twitter/Facebook web service. Ah, awright, off to another project  ",😆
4," Late night sushi wit the cousins. Avon. Mel. Seanie. Holla. Track12 must b jealous, but happy meals r good!! ",❤️
4,ahaha you will turn into pomegrante  LOL's msg,😆
4,Heyyyy how's everyone doing??? Listening to  on my ipod  dirtyy dancinggg  woo hoo summer tour,❤️
4,"hm... i think i'm going to be unsocialable again and go to my grandma's and just stay in for the night.   ily, feel better",❤️
4,o rly?  i was excavating my bedroom under all my crap and i found like 3 letters i wrote to you + evidently did not give you,😳
4,I love bbqs  lol chillin with my faves hco interview tomorro  pray 4 me,❤️
4,I lovee Twitter. And Twitter loves mee!  Can't say the same for Adam Lambert....,😆
4,"Today on Xuxa's program, on the interval, played the music Hush Hush; Hush Hush (The Pussycat Dolls)  ",😆
4," hehe I kno I love that guy . Fly boy is like his theme song lol! Too much A! Lmao, I hope he makes it here ",😆
4,armando still sucks  and im bored ..LOVELY,❤️
4,cant wait for tomorrow cousins coming back  i've missed her sooo much! and we're having a 'welcome back' partyyy !,😆
4,going to my Aunt's graduation from cop school... get to miss school  bye love you guys lt,😉
4," it is! She doesn?t know what she?s missing.  But the series ended, so I going to watch it over the summer. ",😆
4,On My Way To Howell High School Baby  Listening To My Favorite Highway .... Love Them! They Are Awesome 3 Mrs.CJBaran,❤️
4,myspace.com/jamesblackmusicnz || check out my rough play it strange entry demo  let me know what you think of my musical ability,😆
4,Movies @ main place since it's cheaper? lol  I don't like wasting $11 on a movie that I could watch online,😆
4,Aaaah... Im very tired... I will sleep 12 hours   .... Internet is very hmm..,😆
4,saying goodbye 2 mates who are going to france!   jealous much,😆
4," hey joe, weird question ... do you believe in aliens and that stuff ? I was seeing star wars and i remember you ",😆
4,MTV Movie awards! Twilight won!  Hahaha Love it!,😆
4,20 icons of Anton Yelchin ! Comments as always appreciated,😆
4,i just got back from the mall. and i bought a new pink dress and bunny ears  bahahaha,😆
4,iloveeeyou night twitter. you shouuld call me,❤️
4,18 wow! time sure does fly. . Happy birthday to me,❤️
4,"Goodnight everyone, sweetdream ~ sleep early ~ take care . loves (Ahbomb's only) ",❤️
4,"Great concert. Seabird = great, bought their album  jars of clay = awesome   cool to see the newlife guys too ",😆
4,lol the valkyrie?  well it kinda is  Can't wait to get new music from T&amp;S,😆
4,Has !mpulse today!   ~AfterTonight,❤️
4,i was a little while ago!  lmao,❤️
4,just finished some work so planning on pigging out on the last day of cod5 double,😝
4,heeey okeey i have 2million dollars or doing a show at my birthday party  i dn't live that far from you  that wuz fun hahaha,😆
4,Good day  --especially for the Lakeshow Championship! Goodnight cyber world,❤️
4,"Watching Interviews With Racing Kites, The Victory Drive and Off City Limits  Live Chat Soon With An Amazing Band  Mrs.CJBaran",❤️
4,waiting for my love to come get me  huge project to do today,😵
4," This program is great, a question and answer me and your boyfriend? not  have? you know!!!  M&amp",😉
4,missd da bus chillin out @ hom bored lk idk wha bro jus realized im hom stil listen 2 sum britney spears n mario n mitchel musso,😆
4,Just finished my new production sign  Gonna upload it now,😆
4,Still up...I should've known that sleepy feeling was too good to actually last.  Oh well...gave me even more time to work-out.,😳
4,Jr boy is the master driver!  he's been driving for 6 hrs already!! And we're almost there!!  Jr Boy is the Best.,😳
4,woop your show was amazing  get it on cd  xxxxxx,😆
4,Currently enjoying the tonight show... I've missed my Conan,❤️
4,OKAAYYYY demii just watch what sort of dare we will make you do at london...just u wait and see!   *evil laugh*,😆
4,im listening to the new jonas brothers cd its soooooooo much beter  nick jonas,❤️
4,reminds me of the good timeS!!!  â«,😆
4,okays  dont tell him what it iss. he might ask iholdhisheart,❤️
4,we are cute  dun chuu kno  ILOVEYOU,😆
4,Just got done seeing Angels &amp; Demons  Great film! Haha someone sneaked some Smirnoff in the theatre and left it in the bathroom stall!,😆
4,"  not too bad, memories of playing Tekken 3 so..I was really young, and having a bad memory doesn't help  what bout you?",😆
4,i have fun reading other peoples tweets  come on people! tweet something funny!,😆
4,i just found outt I GET TO SEE the boys (  )  WHEN I'M IN NYC NEXT THURSDAY!!! AHHHHHHHH thank u godd morning america,❤️
4,"  I Luved It, DAMN That Cheetah Was Scarey  Roaring And Shit, Awww And That Turrrtleyy   POOOO Was Suchaa Cutiie ",😆
4,miss my friends .............. but never miss school!,😆
4," no need for people to know what it is  HA  my night was okay  und wie ham Sie geschlafen,Madame? =P",😆
4,"this is so stupid;- only two of my friends have twitter. Also, still can't get over the fact that i went to Give it a name, last month  ",😆
4,yeah i clicked the link and then decided to take the long way  its AWESOME btw,😆
4,OMG. You were in all these shows that I watched.  so you're best friends with Miranda and you're a star!! You have it made.,😆
4,Watching wowwowee!!! I love this show Haha,😆
4,last night I had a dream about rob pattinson  I met him at school and we had some very interesting discussions about Twilight.,😆
4,lol  lmao. We should get back to work.,😆
4,Just came home!  *walks in a grand opening*  ~Liz',😆
4,I KNEW IT!!!  Stephanie Plastichands   Get it?? instead of Edward Scissorhands you're Stephanie Plastichands,😆
4,sunny day real estate. gonna hang with melissa later on today.,❤️
4,- me and my dearrr joeeeee,😆
4,noo it's danny grego. i call him daniel haha  &amp; yes we are lol since the 22nd,❤️
4,I'm HORRIBLE at meeting new people in real life and I suck harder at it online.,😆
4,bahahahahaha  there's 2 GK ones i want... but i want a goddamn jv/np bracelet too! gyah. might just go for GK though,😆
4,GOODNIGHT DEMETRIA GOD BLESS YOU  COLOMBIA WHEITING FOR YOU         MARCE ... Buenas noches !!!!!!!!!!!!,😆
4,"Pulp fiction, ain't understandig a thing  but I like it  going for Ã¥ shower with Robin ",😆
4,Watching NITRO CIRCUS  they're so stupid  that's the reason i'm watching it LOL -- PS. i'm hungry ughh,😆
4,"What a terrible set of dreams  Thankfully, I got a reply to my email. It's all good ",😆
